loan_id,funded_amount,funded_date,duration_years,duration_months,_10_yr_treasury_index_date_funded,interest_rate_percent,interest_rate,payments,total_past_payments,loan_balance,property_value,purpose,firstname,middlename,lastname,social,phone,title,employment_length,building_class_category,tax_class_at_present,building_class_at_present,address_1,address_2,zip_code,city,state,total_units,land_square_feet,gross_square_feet,tax_class_at_time_of_sale
LL0000572,1752000.0,2016-03-23,30,360,1.88,3.478,0.03478,7845.76,45,1398940.66,1880950.0,home,Elliot,Madison,Booth,549-79-6242,385-798-6762,Vice President,10,03 THREE FAMILY DWELLINGS,1,C0,511 AVENUE M,4,10282,New York City,NY,3,2279.0,3344.0,1
LL0000757,1790000.0,2015-01-15,15,180,1.77,3.068,0.03068,12420.04,59,1057217.86,1880600.0,commerical property,Magnolia,Charlotte,Oneill,358-27-4352,269-210-9005,BRANCH MANAGER,6,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,35 ST MARKS AVENUE,2,10128,New York City,NY,1,0.0,0.0,2
LL0001070,1716000.0,2014-04-18,30,360,2.73,4.328,0.04328,8520.23,68,1136624.29,1880200.0,commerical property,Giselle,Keira,Vargas,220-91-3352,399-457-4069,Enterprise Account Executive,5,13 CONDOS - ELEVATOR APARTMENTS,2,R4,516 CLASSON AVENUE,7,10166,New York City,NY,1,0.0,0.0,2
LL0001513,1820000.0,2016-09-23,30,360,1.6184,3.217,0.03217,7887.83,39,1512374.65,1879750.0,home,Gloria,Savanna,Cardenas,759-15-4942,599-344-6863,Sales Executive,9,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,444 HUMBOLDT STREET,1,10159,New York City,NY,1,0.0,0.0,2
LL0001423,1860000.0,2019-01-04,30,360,2.67,4.268,0.04268,9169.69,11,1759133.38,1878100.0,home,Caleb,Anthony,Busby,575-62-3071,280-496-3085,Investment Advisor,4,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,10 SOUTH OXFORD STREET,4,10150,New York City,NY,1,0.0,0.0,2
LL0000506,1740000.0,2012-08-15,30,360,1.8,3.398,0.03398,7714.64,88,1061111.33,1874750.0,home,Malik,Pedro,Humphrey,488-06-5417,272-533-2993,Pilot-Captain 767,5,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,102 ST MARKS PLACE,2,10104,New York City,NY,1,0.0,0.0,2
LL0000647,1720000.0,2014-11-01,30,360,2.35,3.948,0.03948,8160.06,62,1214076.06,1874350.0,home,Sawyer,Brandon,Shelton,897-07-9941,623-774-1109,VP of Sales,17,04 TAX CLASS 1 CONDOS,1C,R6,1044 57TH STREET,1,10016,New York City,NY,1,0.0,0.0,1
LL0001155,1610000.0,2012-02-20,30,360,2.01,3.608,0.03608,7327.03,94,921259.22,1873600.0,commerical property,Julian,Joshua,Kinsey,742-42-0909,495-633-1800,Owner,4,04 TAX CLASS 1 CONDOS,1C,R6,503 HALSEY STREET,2,10153,New York City,NY,1,0.0,0.0,1
LL0000780,1740000.0,2019-04-23,30,360,2.57,4.168,0.04168,8476.43,8,1672188.54,1872650.0,home,Cole,Declan,Cole,741-22-0429,402-841-5702,Sales Manager,7,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,639 6 AVENUE,1,10151,New York City,NY,1,0.0,0.0,2
LL0001682,1730000.0,2018-10-17,30,360,3.19,4.788,0.04788,9064.17,14,1603101.67,1872050.0,home,Brendan,Solomon,Macias,951-87-3435,870-573-8117,President,14,13 CONDOS - ELEVATOR APARTMENTS,2,R4,330 EAST 38TH   STREET,33B,10163,New York City,NY,1,,,2
LL0001502,1752000.0,2013-06-07,30,360,2.17,3.768,0.03768,8131.69,78,1117728.16,1871950.0,investment property,Daphne,Briana,Luna,515-22-9061,453-597-3182,partner,17,04 TAX CLASS 1 CONDOS,1C,R6,70 DEVOE STREET,1,10282,New York City,NY,1,0.0,0.0,1
LL0000463,1610000.0,2012-04-04,30,360,2.25,3.848,0.03848,7545.97,92,915770.41,1871400.0,commerical property,Mark,Maverick,Cobb,375-27-8624,949-185-7278,Client Advisory,3,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,151 LENOX AVE,2,10033,New York City,NY,1,,,2
LL0000150,1740000.0,2016-02-09,30,360,1.74,3.338,0.03338,7656.88,46,1387783.44,1871100.0,investment property,Logan,Amari,Rodgers,634-31-0742,424-265-0022,VP,15,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,32 WEST 128 STREET,3,10259,New York City,NY,1,,,2
LL0001464,1716000.0,2014-10-24,30,360,2.29,3.888,0.03888,8082.03,62,1214913.91,1870750.0,home,Paislee,Gracelyn,Cohen,299-52-6617,605-073-3193,"Senior Director, Marketing",11,03 THREE FAMILY DWELLINGS,1,C0,213 MAC DONOUGH STREET,3,10030,New York City,NY,3,1733.0,3276.0,1
LL0000181,1820000.0,2017-05-27,30,360,2.2465,3.845,0.03845,8527.11,31,1555659.47,1867450.0,home,Daniella,Sabrina,Fleming,581-73-6866,866-603-0867,Senior Marketing Associate,17,07 RENTALS - WALKUP APARTMENTS,2A,C2,2322 BEDFORD AVENUE,12,10023,New York City,NY,6,2626.0,6720.0,2
LL0000148,1690000.0,2013-08-24,30,360,2.82,4.418,0.04418,8480.84,76,1045456.31,1866050.0,commerical property,Harper,Charlotte,Maldonado,810-05-1844,977-743-0443,Physician,5,03 THREE FAMILY DWELLINGS,1,C0,56 16TH STREET,4,10038,New York City,NY,3,1070.0,1449.0,1
LL0001024,1700000.0,2014-03-14,30,360,2.65,4.248,0.04248,8360.99,69,1123091.84,1865950.0,home,Blake,Jaxson,Ruff,581-07-1524,750-194-2002,General Manager,9,04 TAX CLASS 1 CONDOS,1A,R3,138 N. 3RD STREET,1,10006,New York City,NY,1,0.0,0.0,1
LL0000871,1570000.0,2013-08-28,30,360,2.78,4.378,0.04378,7841.56,76,974041.68,1865850.0,commerical property,Jeremy,Caiden,Strauss,546-68-1670,598-383-2442,Region Chief HR Officer,15,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,413 BERGEN STREET,2,10185,New York City,NY,1,0.0,0.0,2
LL0001002,1670000.0,2019-03-27,30,360,2.39,3.988,0.03988,7961.29,9,1598348.42,1864000.0,investment property,Lena,Maddison,Schneider,425-28-9540,822-452-6504,Chief marketing officer,6,07 RENTALS - WALKUP APARTMENTS,2A,C3,1581 PACIFIC STREET,4,10163,New York City,NY,4,1800.0,3456.0,2
LL0001148,1770000.0,2018-02-24,30,360,2.88,4.478,0.04478,8945.21,22,1573205.43,1863800.0,commerical property,Brooks,Gael,Aguirre,117-88-3357,677-966-5785,General Manager,9,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,413 BERGEN STREET,3,10159,New York City,NY,1,0.0,0.0,2
LL0001415,1632000.0,2017-03-07,30,360,2.5179,4.116,0.04116,7900.95,33,1371268.57,1863500.0,home,Juan,Greyson,West,971-23-6463,980-546-0074,Owner,3,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,272 DEAN STREET,2,10282,New York City,NY,1,0.0,0.0,2
LL0001666,1788000.0,2019-03-17,30,360,2.59,4.188,0.04188,8731.11,9,1709420.02,1862500.0,commerical property,Madisyn,Remi,Buchanan,280-55-9047,763-612-2609,formen,17,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,394 12TH   STREET,2,10113,New York City,NY,1,0.0,0.0,2
LL0000287,1692000.0,2014-02-01,30,360,2.67,4.268,0.04268,8341.46,71,1099756.17,1860000.0,investment property,Miriam,Ashlyn,Alvarado,263-61-9601,538-090-1163,designer,2,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,92 LEFFERTS PLACE,3,10168,New York City,NY,1,0.0,0.0,2
LL0000914,1670000.0,2016-05-04,30,360,1.79,3.388,0.03388,7395.03,43,1352013.74,1856850.0,home,Elsie,Jayleen,Quinn,892-86-7296,413-551-1658,CFO,18,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,92 LEFFERTS PLACE,2,10129,New York City,NY,1,0.0,0.0,2
LL0001703,1644000.0,2018-03-18,30,360,2.85,4.448,0.04448,8279.19,21,1470137.04,1856700.0,home,Genevieve,Jessica,Gardner,910-82-2551,701-255-3303,CEO,18,13 CONDOS - ELEVATOR APARTMENTS,2,R4,401 EAST 84TH   STREET,10C,10107,New York City,NY,1,,,2
LL0001497,1750000.0,2014-03-04,30,360,2.7,4.298,0.04298,8658.2,69,1152584.53,1856450.0,investment property,Prince,Porter,Keith,737-23-7768,463-372-1952,Physician,10,07 RENTALS - WALKUP APARTMENTS,2A,C3,808A BERGEN STREET,4,10018,New York City,NY,4,2620.0,4800.0,2
LL0000925,1710000.0,2012-01-16,30,360,1.89,3.488,0.03488,7667.21,95,981614.64,1855350.0,investment property,Jacob,Cole,Longoria,116-96-3634,466-177-6427,Coordinator of Membership & Events,9,02 TWO FAMILY DWELLINGS,1,S2,920 MCDONALD AVENUE,4,10151,New York City,NY,3,2000.0,3300.0,1
LL0000498,1670000.0,2019-10-11,30,360,1.76,3.358,0.03358,7367.3,2,1655265.4,1854100.0,investment property,Kyler,Ricardo,Houston,303-75-7277,601-711-9170,Shareholder/Attorney,13,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT,2C,R8,151 LENOX AVENUE,1,10110,New York City,NY,1,,,2
LL0001019,1760000.0,2014-11-12,30,360,2.37,3.968,0.03968,8370.07,61,1249425.58,1853800.0,home,Cristian,Leland,Hook,332-45-0165,882-328-5794,Senior VP,3,13 CONDOS - ELEVATOR APARTMENTS,2,R4,295 GREENWICH STREET,10HN,10154,New York City,NY,1,,,2
LL0000099,1740000.0,2013-11-12,30,360,2.8,4.398,0.04398,8711.18,73,1104083.54,1852050.0,commerical property,James,Max,Hsu,517-03-9195,592-394-2235,CPA Owner,5,04 TAX CLASS 1 CONDOS,1A,R3,1262 51ST   STREET,3,10037,New York City,NY,1,0.0,0.0,1
LL0001577,1650000.0,2018-11-07,15,180,3.22,4.518,0.04518,12637.57,13,1485711.54,1851000.0,investment property,Jayden,Jackson,Lopez,945-46-1696,525-560-8969,Executive. Director,3,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,44 BERGEN STREET,4,10039,New York City,NY,1,0.0,0.0,2
LL0001323,1644000.0,2018-07-16,30,360,2.85,4.448,0.04448,8279.19,17,1503253.79,1850700.0,commerical property,Juliette,Noelle,Harper,973-76-0726,806-047-9839,VP,6,13 CONDOS - ELEVATOR APARTMENTS,2,R4,275 WEST 96TH STREET,11G-1,10087,New York City,NY,1,,,2
LL0001645,1596000.0,2016-02-08,15,180,1.75,3.048,0.03048,11058.56,46,1087306.03,1847150.0,home,Sophia,Emily,Ortega,948-24-6027,752-876-0040,Owner,9,14 RENTALS - 4-10 UNIT,2B,S9,1047 FLUSHING AVENUE,6,10028,New York City,NY,8,3648.0,7300.0,2
LL0001474,1600000.0,2013-03-17,30,360,2.01,3.608,0.03608,7281.52,81,1010196.88,1844050.0,investment property,Liliana,Jasmine,Mcdonald,311-75-6431,813-238-7525,Region Manager,15,02 TWO FAMILY DWELLINGS,1,B2,865 STERLING PLACE,1,10017,New York City,NY,2,1800.0,2538.0,1
LL0001394,1584000.0,2015-08-16,30,360,2.2,3.798,0.03798,7378.96,52,1200294.02,1843950.0,commerical property,Damian,Camden,Burkhart,530-81-6074,598-819-0096,Credit Risk Mgmt,15,07 RENTALS - WALKUP APARTMENTS,2A,C2,518 EAST 51ST   STREET,6,10150,New York City,NY,6,3000.0,5712.0,2
LL0000621,1740000.0,2017-08-20,30,360,2.1939,3.792,0.03792,8099.74,28,1513207.4,1843200.0,home,Benjamin,Brantley,Wray,879-47-7314,988-304-6029,Vice President - Operations,2,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,543 DEAN STREET,3,10171,New York City,NY,1,0.0,0.0,2
LL0000336,1704000.0,2012-06-13,15,180,1.61,2.908,0.02908,11692.26,90,651696.51,1841900.0,home,Anderson,Maximiliano,Nunez,841-18-6948,941-769-6403,CEO,8,13 CONDOS - ELEVATOR APARTMENTS,2,R4,138-35 39TH   AVENUE,10K,10034,New York City,NY,1,,,2
LL0000362,1690000.0,2018-05-07,30,360,2.95,4.548,0.04548,8611.25,19,1526386.27,1840200.0,investment property,Felix,Chance,Morrow,203-68-3176,263-680-3866,Lead Associate,7,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,94 LEFFERTS PLACE,3,10173,New York City,NY,1,0.0,0.0,2
LL0000994,1740000.0,2014-07-15,30,360,2.56,4.158,0.04158,8466.3,65,1189690.53,1839800.0,commerical property,Christopher,Jayden,Christian,615-24-7123,707-042-5648,Vice President,11,13 CONDOS - ELEVATOR APARTMENTS,2,R4,210 EAST 47TH   STREET,11F,10185,New York City,NY,1,,,2
LL0001476,1770000.0,2016-03-07,30,360,1.91,3.508,0.03508,7956.0,45,1411980.12,1839750.0,home,Adelynn,Malia,Lucas,374-59-4782,704-429-4890,Head of US Property,2,13 CONDOS - ELEVATOR APARTMENTS,2,R4,186 WEST 80TH   STREET,10C,10029,New York City,NY,1,,,2
LL0001360,1596000.0,2016-07-07,30,360,1.4,2.998,0.02998,6727.08,41,1320189.76,1839650.0,investment property,Henley,Cameron,Guerra,673-34-7096,310-776-4234,President,18,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,179 UNION STREET,2,10158,New York City,NY,1,0.0,0.0,2
LL0001700,1764000.0,2015-11-17,30,360,2.25,3.848,0.03848,8267.76,49,1358879.63,1839300.0,commerical property,Kayden,Ezra,Gutierrez,248-52-8429,395-435-3316,Trader,17,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT,2C,R8,364 MYRTLE AVENUE,1,10114,New York City,NY,1,0.0,0.0,2
LL0001680,1680000.0,2017-11-08,15,180,2.3343,3.633,0.03633,12120.05,25,1376998.69,1839200.0,investment property,Tucker,Jeremy,Harrington,665-85-8284,574-787-2034,Head of Sales,13,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,179 UNION STREET,4,10014,New York City,NY,1,0.0,0.0,2
LL0001222,1600000.0,2013-07-03,30,360,2.52,4.118,0.04118,7747.89,77,1003412.47,1838650.0,investment property,Braxton,Justin,Watt,973-93-4471,880-163-4620,Secratary,11,13 CONDOS - ELEVATOR APARTMENTS,2,R4,15 WILLIAM STREET,11F,10151,New York City,NY,1,,,2
LL0000494,1630000.0,2015-03-07,30,360,2.24,3.838,0.03838,7630.41,57,1195066.74,1838050.0,investment property,Charlie,Jared,Chapa,186-62-4575,283-670-9776,Captain,4,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,149 ATLANTIC AVENUE,4,10168,New York City,NY,1,0.0,0.0,2
LL0001184,1620000.0,2014-08-20,15,180,2.43,3.728,0.03728,11763.33,64,867146.88,1838000.0,investment property,Caden,Hector,Luther,976-46-1715,595-747-8838,Owner,11,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,444 HUMBOLDT STREET,3,10045,New York City,NY,1,0.0,0.0,2
LL0001531,1750000.0,2015-03-11,30,360,2.11,3.708,0.03708,8062.87,57,1290416.25,1837850.0,commerical property,Bentley,Tyler,Gregory,774-93-2248,712-458-9261,Pharmacy merchandiser,8,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,534 WEST 42ND   STREET,3,10009,New York City,NY,1,,,2
LL0000781,1620000.0,2014-09-02,15,180,2.42,3.718,0.03718,11755.3,63,879415.99,1837350.0,home,Shane,Marcos,Herrmann,243-32-2264,233-399-3042,Risk Management,8,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,140 QUINCY STREET,1,10021,New York City,NY,1,0.0,0.0,2
LL0000432,1610000.0,2014-02-27,30,360,2.65,4.248,0.04248,7918.35,70,1055715.69,1836700.0,commerical property,Jose,Caden,Parish,716-15-0829,490-740-5462,Partner,16,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,138 QUINCY STREET,1,10005,New York City,NY,1,0.0,0.0,2
LL0001619,1710000.0,2019-09-22,15,180,1.74,3.038,0.03038,11840.22,3,1674479.33,1835050.0,commerical property,Barrett,Johnny,Frazier,141-13-1349,993-957-0334,Agent,13,04 TAX CLASS 1 CONDOS,1A,R3,240-19 68TH   AVENUE,9,10044,New York City,NY,1,,,1
LL0001613,1600000.0,2013-09-26,15,180,2.66,3.958,0.03958,11801.36,75,714898.03,1834400.0,home,George,Bryson,Webb,486-53-8787,637-583-9612,Partner,16,13 CONDOS - ELEVATOR APARTMENTS,2,R4,515 EAST 72ND STREET,10C,10034,New York City,NY,1,,,2
LL0001139,1530000.0,2013-04-06,30,360,1.72,3.319,0.03318,6715.89,80,992728.72,1833050.0,home,Titus,Seth,Delgado,591-08-5443,763-106-4759,Manager,11,13 CONDOS - ELEVATOR APARTMENTS,2,R4,302 2ND STREET,10K,10001,New York City,NY,1,0.0,0.0,2
LL0001085,1740000.0,2018-03-17,30,360,2.85,4.448,0.04448,8762.64,21,1555984.46,1832750.0,investment property,Raymond,Conner,Chen,184-33-1253,727-324-5243,Pilot,13,07 RENTALS - WALKUP APARTMENTS,2A,C2,90 E 52 STREET,6,10261,New York City,NY,6,3000.0,3652.0,2
LL0000084,1570000.0,2012-03-17,30,360,2.31,3.908,0.03908,7412.39,93,880647.89,1832300.0,commerical property,Skye,Blake,Oconnor,128-39-2307,667-372-8904,Nurse anesthetist,9,13 CONDOS - ELEVATOR APARTMENTS,2,R4,130 WEST 79TH   STREET,10C,10106,New York City,NY,1,,,2
LL0001664,1650000.0,2013-05-19,15,180,1.95,3.248,0.03248,11592.43,79,734197.96,1830900.0,commerical property,Jeremiah,Aaron,Morris,261-46-6877,483-106-1978,CEO-Owner,13,07 RENTALS - WALKUP APARTMENTS,2,C1,600 EAST 22ND   STREET,13,10022,New York City,NY,13,3000.0,5720.0,2
LL0001427,1680000.0,2018-06-26,30,360,2.88,4.478,0.04478,8490.37,18,1527173.4,1827700.0,home,Richard,Antonio,Dixon,501-98-2737,302-265-8013,Partner,17,04 TAX CLASS 1 CONDOS,1A,R3,41-39 LITTLE NECK PARKWAY,2,10170,New York City,NY,1,,,1
LL0001254,1630000.0,2012-06-17,15,180,1.6,2.898,0.02898,11176.69,90,624097.79,1827700.0,investment property,Leah,Emely,Scott,341-74-1821,716-421-8114,Director  of Operations,17,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,1153 PACIFIC STREET,2,10278,New York City,NY,1,0.0,0.0,2
LL0000211,1640000.0,2013-01-24,30,360,1.88,3.478,0.03478,7344.21,83,1030430.78,1826650.0,commerical property,Finley,Leon,Dickerson,743-67-9872,514-059-7274,Private Mtg banker,14,43 CONDO OFFICE BUILDINGS,4,RB,839 58TH   STREET,6,10108,New York City,NY,1,0.0,0.0,4
LL0000349,1690000.0,2012-08-22,15,180,1.71,3.008,0.03008,11677.33,88,662394.68,1824400.0,home,Taylor,Emily,Watson,270-97-8728,570-758-0156,Senior Executive Private Bank,6,13 CONDOS - ELEVATOR APARTMENTS,2,R4,275 GREENWICH STREET,10DS,10023,New York City,NY,1,,,2
LL0000074,1600000.0,2014-06-13,30,360,2.6,4.198,0.04198,7822.41,66,1083721.13,1821400.0,commerical property,Colette,Lauryn,Weiss,108-51-7742,754-668-3377,Branch Manager,9,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,96 LEFFERTS PLACE,4,10129,New York City,NY,1,0.0,0.0,2
LL0000577,1630000.0,2016-02-14,30,360,1.74,3.338,0.03338,7172.83,46,1300050.0,1820850.0,investment property,Caitlyn,Jaelynn,Farrell,890-85-5746,366-772-4778,Science Officer,2,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,272 DEAN STREET,3,10175,New York City,NY,1,0.0,0.0,2
LL0000369,1730000.0,2018-05-02,30,360,2.97,4.568,0.04568,8835.69,19,1562121.83,1820450.0,home,Abraham,Titus,Heck,889-50-3319,352-053-7807,Solutions Architect,13,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,30 WEST 126TH STREET,4,10171,New York City,NY,1,,,2
LL0001603,1620000.0,2012-06-07,30,360,1.66,3.258,0.03258,7057.46,90,984828.85,1818200.0,home,Collin,Devin,Walsh,349-62-2881,847-995-2756,"president, medical director",5,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,108 PROSPECT PARK WEST,4,10249,New York City,NY,1,0.0,0.0,2
LL0001606,1720000.0,2014-08-19,30,360,2.4,3.998,0.03998,8209.56,64,1194588.16,1818050.0,home,Kyle,King,Hampton,103-06-0471,691-047-3639,Vice President Strategic Programs,10,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,94 LEFFERTS PLACE,2,10185,New York City,NY,1,0.0,0.0,2
LL0000484,1550000.0,2015-04-14,30,360,1.9,3.499,0.03498,6958.46,56,1160326.11,1816150.0,home,Alexander,Harrison,Tinsley,928-10-9787,500-144-6538,Account Executive,10,12 CONDOS - WALKUP APARTMENTS,2,R2,264 CUMBERLAND STREET,8,10150,New York City,NY,1,0.0,0.0,2
LL0000687,1760000.0,2017-01-04,30,360,2.439,4.037,0.04037,8440.1,35,1464596.67,1814600.0,home,Brady,August,Knight,152-48-9466,279-106-5661,Vice President,3,07 RENTALS - WALKUP APARTMENTS,2A,C3,758 PUTNAM,6,10028,New York City,NY,4,1900.0,2565.0,2
LL0001137,1700000.0,2017-01-18,15,180,2.4296,3.728,0.03728,12344.24,35,1267951.77,1813900.0,commerical property,Antonio,Jayceon,Baughman,712-07-0445,312-970-0988,Senior Account Executive,17,07 RENTALS - WALKUP APARTMENTS,2A,C3,314 SUMPTER STREET,4,10107,New York City,NY,4,2500.0,3601.0,2
LL0000451,1716000.0,2014-08-24,30,360,2.4,3.998,0.03998,8190.47,64,1191810.05,1813800.0,investment property,Rowan,Esmeralda,Steele,670-43-8591,636-765-6134,Western Region Sales Manager - USA,7,14 RENTALS - 4-10 UNIT,2A,S4,718 KNICKERBOCKER AVENUE,4,10045,New York City,NY,5,2600.0,5850.0,2
LL0001022,1640000.0,2017-02-09,30,360,2.3948,3.993,0.03993,7822.99,34,1374018.21,1812800.0,commerical property,Karen,Helena,Trujillo,680-71-6998,346-470-5826,Owner,3,07 RENTALS - WALKUP APARTMENTS,2B,C1,372 WALLABOUT STREET,6,10087,New York City,NY,8,2500.0,4730.0,2
LL0001581,1608000.0,2015-07-24,30,360,2.27,3.868,0.03868,7554.98,53,1207586.31,1809100.0,commerical property,Kaydence,Elsie,Mccarthy,974-10-2823,398-901-5255,President,17,14 RENTALS - 4-10 UNIT,2A,S9,1185 ROGERS AVENUE,4,10104,New York City,NY,5,2460.0,4400.0,2
LL0001001,1572000.0,2016-12-08,30,360,2.4071,4.006,0.04006,7510.41,36,1301625.34,1807950.0,commerical property,Ayden,Jace,Ledesma,401-94-0874,824-765-7474,Chief Market Analyst,13,07 RENTALS - WALKUP APARTMENTS,2A,C2,369 EAST 21ST   STREET,4,10032,New York City,NY,5,2362.0,5920.0,2
LL0001535,1610000.0,2015-10-14,30,360,1.99,3.588,0.03588,7308.94,50,1244553.09,1807000.0,commerical property,Erik,Ronan,Lyons,909-23-0535,655-457-8018,Dentist,8,04 TAX CLASS 1 CONDOS,1A,R3,258 BEDFORD AVENUE,2,10121,New York City,NY,1,0.0,0.0,1
LL0000286,1680000.0,2013-01-23,30,360,1.86,3.458,0.03458,7504.62,83,1057116.65,1806700.0,commerical property,Sloane,Alicia,Vaughn,331-59-9637,259-067-9660,Vice President,6,04 TAX CLASS 1 CONDOS,1C,R6,202 RUTLEDGE STREET,2,10109,New York City,NY,1,0.0,0.0,1
LL0001349,1680000.0,2019-11-11,30,360,1.94,3.538,0.03538,7579.63,1,1672420.37,1802550.0,home,Hudson,Grant,Palma,288-50-3062,735-935-5449,Consultant,18,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,81 SAINT MARKS PLACE,2,10120,New York City,NY,1,0.0,0.0,2
LL0001040,1740000.0,2016-08-07,30,360,1.59,3.188,0.03188,7513.51,40,1439459.68,1802100.0,commerical property,Parker,Jordan,Heath,755-68-7143,715-399-8709,VP of IT,12,12 CONDOS - WALKUP APARTMENTS,2,R2,92 PERRY STREET,4,10101,New York City,NY,1,,,2
LL0001686,1610000.0,2012-10-13,30,360,1.69,3.288,0.03288,7040.44,86,1004521.87,1801800.0,commerical property,Austin,Josiah,Garrison,312-10-8272,962-717-8295,Senior Vice- President,13,04 TAX CLASS 1 CONDOS,1A,R3,329A 18 STREET,2,10113,New York City,NY,1,0.0,0.0,1
LL0001350,1610000.0,2012-10-22,15,180,1.83,3.128,0.03128,11217.75,86,645273.86,1801350.0,commerical property,Elle,Joy,Figueroa,252-66-0630,720-689-0594,Executive Director,14,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,227 SKILLMAN STREET,2,10128,New York City,NY,1,0.0,0.0,2
LL0001661,1660000.0,2012-04-22,30,360,1.99,3.588,0.03588,7535.92,92,966695.01,1800500.0,home,Daniel,Jensen,Brown,925-27-8608,359-009-7310,,13,04 TAX CLASS 1 CONDOS,1C,R6,438 LAFAYETTE AVENUE,3,10009,New York City,NY,1,0.0,0.0,1
LL0000542,1608000.0,2012-11-04,30,360,1.75,3.348,0.03348,7084.9,85,1005783.8,1798700.0,investment property,James,Andres,Munoz,114-14-2557,863-444-5327,Head of Business Development,7,07 RENTALS - WALKUP APARTMENTS,2A,C3,166 DECATUR STREET,4,10004,New York City,NY,4,1842.0,2530.0,2
LL0000189,1610000.0,2019-10-01,30,360,1.65,3.248,0.03248,7005.05,3,1588984.84,1794600.0,home,Tristan,Carson,Quintanilla,493-88-0714,663-017-5715,Loan Consultant,15,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,208 21ST STREET,4,10166,New York City,NY,1,0.0,0.0,2
LL0000901,1720000.0,2019-04-24,15,180,2.53,3.828,0.03828,12574.89,8,1619400.88,1792600.0,home,Myla,Gia,Horton,904-23-2665,982-595-7036,Chief Officer for Real Estate,6,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,1311 44TH ST,4,10128,New York City,NY,1,0.0,0.0,2
LL0001215,1656000.0,2015-11-04,30,360,2.25,3.848,0.03848,7761.57,49,1275682.92,1791950.0,investment property,Rylie,Francesca,Fitzgerald,403-51-3487,280-220-8135,director. business development,18,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,363 DEAN STREET,2,10025,New York City,NY,1,0.0,0.0,2
LL0000701,1590000.0,2012-04-01,30,360,2.23,3.828,0.03828,7434.09,93,898629.79,1791550.0,investment property,Easton,Lincoln,Wade,601-37-4259,506-930-8334,President,12,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,272 DEAN STREET,4,10103,New York City,NY,1,0.0,0.0,2
LL0000890,1660000.0,2012-10-21,30,360,1.79,3.388,0.03388,7350.75,86,1027835.69,1791400.0,home,Mason,Vero,Brown,296-85-1601,459-657-9896,Worker,15,04 TAX CLASS 1 CONDOS,1A,R3,1438 49TH   STREET,1,10261,New York City,NY,1,0.0,0.0,1
LL0000719,1650000.0,2015-07-22,15,180,2.33,3.628,0.03628,11899.55,53,1019323.85,1791200.0,home,Mateo,Adam,Powers,663-59-5949,426-226-6110,CEO,10,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,643 EAST 11TH STREET,8,10040,New York City,NY,1,,,2
LL0001738,1550000.0,2016-08-27,30,360,1.6296,3.228,0.03228,6727.0,40,1280920.13,1791100.0,home,Sophia,Emma,Bond,557-63-6845,642-047-5150,Vice President,11,04 TAX CLASS 1 CONDOS,1C,R6,80 MIDDLETON STREET,3,10111,New York City,NY,1,0.0,0.0,1
