client_id,sex,fulldate,day_,month_,year_,date_,age,social,first_,middle,last_,phone,email,address_1,address_2,city,state,zipcode,district_id
C00000890,Male,1939-03-30,30,3,1939,1939-03-30,80,832-05-8654,Jamison,David,Logan,315-197-0279,jamison.logan@hotmail.com,7369 West Santa Clara Lane,,Syracuse,NY,13207,77
C00000891,Male,1951-01-31,31,1,1951,1951-01-31,69,519-93-0638,Dillon,Oliver,Bowers,705-650-5146,dillon.bowers@outlook.com,524 Green Lake St.,,Salt Lake City,UT,43608,33
C00000892,Female,1942-05-24,24,5,1942,1942-05-24,77,602-47-8882,Elle,Scarlet,Figueroa,693-455-1397,elle.figueroa@yahoo.com,11 Bridge Ave.,,Billings,MT,41133,42
C00000893,Female,1955-10-23,23,10,1955,1955-10-23,64,917-55-0997,Kiara,Journee,Harmon,596-089-6158,kiara.harmon@gmail.com,35 Rosewood St.,,Wilmington,DE,46356,43
C00000894,Male,1954-08-18,18,8,1954,1954-08-18,65,192-05-7152,Brock,Jayden,Mueller,585-320-7487,brock.mueller4@gmail.com,4 W. Hill Street,,Rochester,NY,14614,75
C00000895,Male,1990-07-03,3,7,1990,1990-07-03,29,727-59-6195,Landyn,Joseph,Glover,225-464-9197,landyn.glover@outlook.com,17 Grove Street,,Charleston,SC,45036,39
C00000896,Female,1993-04-24,24,4,1993,1993-04-24,26,628-73-0095,Yaretzi,Daphne,Newton,705-543-3552,yaretzi.newton@gmail.com,810 Carpenter Street,,Providence,RI,44906,36
C00000897,Male,2001-03-25,25,3,2001,2001-03-25,18,817-07-1539,Mohamed,Gabriel,Floyd,418-387-0408,mohamed.floyd@outlook.com,93 Cobblestone Road,,Providence,RI,49761,36
C00000898,Female,1963-04-27,27,4,1963,1963-04-27,56,541-92-0950,Ariella,Bianca,Paul,905-846-8085,ariella.paul@gmail.com,799 West Redwood Rd.,,Bridgeport,CT,47588,38
C00000899,Male,1964-02-13,13,2,1964,1964-02-13,55,137-55-7235,Brycen,Samuel,Hartman,934-986-4358,brycen.hartman7@hotmail.com,9617 Elm Ave.,,Bridgeport,CT,42537,38
C00000900,Male,1997-04-10,10,4,1997,1997-04-10,22,529-84-1251,Deacon,Carter,Buchanan,603-814-9149,deacon.buchanan7@gmail.com,42 North University St.,,New Britain,CT,49448,73
C00000901,Male,1939-12-21,21,12,1939,1939-12-21,80,169-97-8382,Colby,Anthony,Cobb,156-271-1170,colby.cobb8@gmail.com,362 Clay Drive,,Charleston,SC,41536,39
C00000902,Male,1970-08-15,15,8,1970,1970-08-15,49,717-32-3099,Alec,John,French,922-050-4610,alec.french@gmail.com,619 Courtland Dr.,,Minneapolis,MN,47746,23
C00000903,Male,1954-03-06,6,3,1954,1954-03-06,65,466-05-9223,Julio,Dylan,Kramer,893-713-0792,julio.kramer9@gmail.com,15 North Hickory Court,,Des Moines,IA,47261,31
C00000904,Male,1952-02-08,8,2,1952,1952-02-08,67,980-29-1177,Scott,Luke,Mccormick,212-553-5860,scott.mccormick@outlook.com,20 Bay Drive,,New York City,NY,10102,1
C00000905,Male,1960-10-23,23,10,1960,1960-10-23,59,558-54-8306,Matias,Henry,Clarke,586-842-3973,matias.clarke@gmail.com,9228 Prospect Street,,Bridgeport,CT,47602,38
C00000906,Male,1998-06-16,16,6,1998,1998-06-16,21,401-63-4210,Sullivan,Andrew,Tyler,617-881-5277,sullivan.tyler@outlook.com,7010 Cleveland Rd.,,Newton,MA,2468,65
C00000907,Male,1968-03-11,11,3,1968,1968-03-11,51,187-49-9274,Rodrigo,Isaac,Gibbs,413-935-8935,rodrigo.gibbs@gmail.com,814 Ramblewood St.,,Springfield,MA,1108,51
C00000908,Female,1981-03-07,7,3,1981,1981-03-07,38,757-09-0257,Zara,Mckinley,Manning,413-488-6603,zara.manning43@hotmail.com,9111 Cedarwood Ave.,,Springfield,MA,1109,51
C00000909,Male,1995-09-07,7,9,1995,1995-09-07,24,317-77-2787,Cason,Christopher,Moody,532-460-0056,cason.moody3@gmail.com,73 Amerige Lane,,Minneapolis,MN,45025,23
C00000910,Male,1981-09-27,27,9,1981,1981-09-27,38,447-72-6115,Taylor,Joshua,Conner,212-385-3324,taylor.conner2@gmail.com,647 2nd Ave.,,New York City,NY,10014,1
C00000911,Male,1959-11-28,28,11,1959,1959-11-28,60,153-09-5245,Rocco,Wyatt,Sparks,218-178-4974,rocco.sparks2@outlook.com,7529 E. Ashley Avenue,,Wilmington,DE,47332,43
C00000912,Male,1940-10-29,29,10,1940,1940-10-29,79,854-21-1828,Nico,Sebastian,Mcguire,914-822-5375,nico.sebastian.mcguire@gmail.com,150 Brickell Avenue,,Yonkers,NY,10701,76
C00000913,Male,1958-11-18,18,11,1958,1958-11-18,61,637-97-6660,Royal,Owen,Leon,212-096-0019,royal.leon@gmail.com,917 East Brickyard Ave.,,New York City,NY,10101,1
C00000914,Female,1941-01-19,19,1,1941,1941-01-19,79,257-53-3315,April,Amira,Garner,212-992-5486,april.garner@outlook.com,800 East Manchester Drive,,New York City,NY,10038,1
C00000915,Male,1995-05-03,3,5,1995,1995-05-03,24,739-19-2056,Pierce,Caleb,Bauer,972-305-4452,pierce.bauer5@hotmail.com,9604 SW. Beechwood St.,,Portland,OR,47728,12
C00000916,Male,1978-06-29,29,6,1978,1978-06-29,41,476-01-5863,Augustus,Nathan,Norton,515-867-3011,augustus.norton67@outlook.com,9619 York Ave.,,Columbus,OH,45490,3
C00000917,Female,1993-09-16,16,9,1993,1993-09-16,26,787-89-1975,Gwendolyn,Carmen,Mcgee,159-241-8246,gwendolyn.mcgee8@yahoo.com,955 N. Creekside Ave.,,Wichita,KS,42167,25
C00000918,Male,1984-12-23,23,12,1984,1984-12-23,35,351-61-5035,Raiden,Ryan,Pope,391-815-2519,raiden.pope@gmail.com,185 Hickory St.,,Honolulu,HI,44370,26
C00000921,Female,1974-02-13,13,2,1974,1974-02-13,45,700-77-9212,Anaya,Kyleigh,Reese,141-612-5901,anaya.reese@gmail.com,4 Newcastle Ave.,,Denver,CO,41006,7
C00000922,Female,1992-08-16,16,8,1992,1992-08-16,27,841-51-1045,Baylee,Megan,Francis,917-143-3212,baylee.francis@outlook.com,4 S. Lincoln Street,,Virginia Beach,VA,44660,22
C00000923,Male,1998-08-22,22,8,1998,1998-08-22,21,752-28-1510,Kasen,Jack,Flynn,346-725-8232,kasen.flynn@gmail.com,672 Theatre Ave.,,Virginia Beach,VA,40873,22
C00000924,Male,1973-07-12,12,7,1973,1973-07-12,46,168-10-8710,Benson,Noah,Hogan,212-195-5968,benson.hogan@outlook.com,42 Glendale Dr.,,New York City,NY,10014,1
C00000925,Male,1979-08-13,13,8,1979,1979-08-13,40,784-65-2512,Moses,Liam,Robles,991-882-4277,moses.robles@gmail.com,89 North Ridgewood Ave.,,Houston,TX,48139,54
C00000926,Male,2001-01-22,22,1,2001,2001-01-22,19,727-94-6734,Cyrus,Mason,Salinas,212-932-4202,cyrus.salinas4@hotmail.com,7885 E. Beechwood St.,,New York City,NY,10016,1
C00000927,Male,1994-10-26,26,10,1994,1994-10-26,25,792-81-5003,Raylan,Jacob,Yates,212-841-3987,raylan.yates3@gmail.com,8883 Rocky River Street,,New York City,NY,10026,1
C00000928,Female,1971-10-10,10,10,1971,1971-10-10,48,491-11-5090,Brinley,Skye,Burgess,787-988-3799,brinley.burgess4@gmail.com,996 North Winchester St.,,Warwick,RI,41295,66
C00000929,Male,1955-04-23,23,4,1955,1955-04-23,64,844-80-2148,Davis,William,Lindsey,500-936-3887,davis.lindsey56@gmail.com,754 Mill Dr.,,Boise,ID,49495,30
C00000930,Female,1979-08-25,25,8,1979,1979-08-25,40,349-81-9066,Sierra,Elsie,Adkins,855-235-3099,sierra.adkins5@gmail.com,7123 Walnutwood Street,,Cranston,RI,44497,68
C00000931,Male,1988-06-07,7,6,1988,1988-06-07,31,665-47-4994,Khalil,Ethan,Lloyd,167-538-9211,khalil.lloyd@outlook.com,453 South Berkshire Lane,,Baltimore,MD,41996,16
C00000932,Male,1967-09-27,27,9,1967,1967-09-27,52,838-93-2559,Moises,James,Marsh,429-998-2580,moises.marsh@gmail.com,688 Glen Eagles Ave.,,Columbus,OH,47321,3
C00000933,Female,1998-03-11,11,3,1998,1998-03-11,21,561-81-3908,Annalise,Kennedi,Goodman,580-366-4184,annalise.goodman@outlook.com,215 Newbridge St.,,Salt Lake City,UT,44300,33
C00000934,Male,2002-08-19,19,8,2002,2002-08-19,17,868-33-7082,Conor,Alexander,Mcbride,880-639-6482,conor.mcbride@gmail.com,19 SW. Strawberry St.,,Salt Lake City,UT,40845,33
C00000935,Female,1966-05-17,17,5,1966,1966-05-17,53,128-55-0347,Tatum,Averie,Curry,331-145-8845,tatum.curry4@hotmail.com,838 NW. Sheffield Ave.,,Billings,MT,47094,42
C00000936,Male,1963-07-30,30,7,1963,1963-07-30,56,932-65-9902,Nikolai,Michael,Owen,681-853-9420,nikolai.owen4@gmail.com,53 West Mountainview St.,,Billings,MT,40637,42
C00000937,Male,1951-11-14,14,11,1951,1951-11-14,68,904-70-3637,Alijah,Benjamin,Solis,212-257-3735,alijah.solis@gmail.com,65 Leeton Ridge Rd.,,New York City,NY,10013,1
C00000938,Female,1964-08-07,7,8,1964,1964-08-07,55,805-31-9144,Serena,Carly,Brady,617-979-0172,serena.brady@outlook.com,7331 NW. Blue Spring St.,,Quincy,MA,2170,59
C00000939,Male,1972-08-03,3,8,1972,1972-08-03,47,349-07-2837,Mathew,Elijah,Pham,313-028-2557,mathew.elijah.pham@gmail.com,222 Wilson St.,,Omaha,NE,48325,21
C00000940,Male,1980-08-11,11,8,1980,1980-08-11,39,660-58-8556,Keaton,Daniel,Lang,623-026-1533,keaton.lang@gmail.com,7035 Albany St.,,Hartford,CT,49040,53
C00000941,Male,1955-10-05,5,10,1955,1955-10-05,64,289-10-2738,Francis,Aiden,Pratt,450-152-6310,francis.pratt@outlook.com,182 Devon Street,,Detroit,MI,42118,10
C00000942,Female,1951-09-02,2,9,1951,1951-09-02,68,808-08-4400,Dahlia,Rylie,Christensen,832-860-3965,dahlia.christensen@hotmail.com,8148 Garfield Court,,Portland,OR,40992,12
C00000943,Male,1956-09-26,26,9,1956,1956-09-26,63,115-98-6987,Quentin,Logan,Lara,570-203-6266,quentin.lara@outlook.com,9480 Tarkiln Hill Street,,Portland,OR,49790,12
C00000944,Male,1990-12-18,18,12,1990,1990-12-18,29,888-65-5479,Ty,Matthew,Brock,334-056-0039,ty.brock@yahoo.com,260 Bayport Street,,Charleston,SC,47551,39
C00000945,Female,1997-01-10,10,1,1997,1997-01-10,23,411-81-0656,Macy,Gracelynn,Potter,192-086-9822,macy.potter@gmail.com,7766 2nd Street,,Charleston,SC,43063,39
C00000946,Male,1971-08-06,6,8,1971,1971-08-06,48,640-41-0080,Jaime,Lucas,Ballard,205-392-8416,jaime.ballard@gmail.com,14 E. Thorne Road,,Houston,TX,48970,54
C00000948,Male,1944-04-22,22,4,1944,1944-04-22,75,477-72-3276,Ronin,Jackson,Trujillo,659-763-8659,ronin.trujillo@outlook.com,50 Edgewater Dr.,,Burlington,VT,47726,49
C00000949,Male,1996-07-27,27,7,1996,1996-07-27,23,479-64-8509,Kian,David,Shaffer,107-034-2656,kian.shaffer@gmail.com,9575 Victoria Street,,Columbus,OH,43383,3
C00000950,Female,1985-04-12,12,4,1985,1985-04-12,34,510-94-8936,Miracle,Mallory,Walton,914-157-1642,miracle.walton@outlook.com,41 Joy Ridge St.,,Yonkers,NY,10702,76
C00000951,Male,1980-09-17,17,9,1980,1980-09-17,39,643-55-0958,Lennox,Oliver,Drake,914-054-0812,lennox.drake@gmail.com,816 Atlantic Lane,,Yonkers,NY,10703,76
C00000952,Female,1971-05-01,1,5,1971,1971-05-01,48,677-78-6119,Madelynn,Emersyn,Goodwin,167-213-4676,madelynn.goodwin@hotmail.com,90 Ohio Ave.,,Norwalk,CT,48232,63
C00000953,Male,1957-10-17,17,10,1957,1957-10-17,62,811-59-5833,Malakai,Jayden,Roman,813-797-0195,malakai.roman@gmail.com,8 East Mayflower Road,,Wichita,KS,48988,25
C00000954,Female,1962-10-20,20,10,1962,1962-10-20,57,408-61-8258,Briana,Logan,Mullins,212-126-9553,briana.mullins@gmail.com,73 Sunnyslope St.,,New York City,NY,10281,1
C00000955,Male,1990-01-28,28,1,1990,1990-01-28,30,164-70-2676,Atlas,Joseph,Aguirre,508-648-0288,atlas.aguirre@gmail.com,7366 Gainsway Lane,,New Bedford,MA,2744,57
C00000956,Male,1986-10-21,21,10,1986,1986-10-21,33,941-87-0852,Jerry,Gabriel,Morton,212-073-4022,jerry.morton@gmail.com,9504 Briarwood Dr.,,New York City,NY,10119,1
C00000957,Female,1961-12-23,23,12,1961,1961-12-23,58,395-35-5433,Freya,Camryn,Molina,617-580-9525,freya.molina@outlook.com,770 Somerset St.,,Cambridge,MA,2142,56
C00000958,Male,1962-05-04,4,5,1962,1962-05-04,57,634-15-6377,Ryland,Samuel,Stokes,617-202-1150,ryland.stokes@gmail.com,8254 Bay Meadows St.,,Cambridge,MA,2163,56
C00000959,Female,1982-09-12,12,9,1982,1982-09-12,37,700-40-5917,Macie,Annabella,Webster,439-144-1002,macie.webster@outlook.com,8934 Whitemarsh Dr.,,Nashville,TN,44150,11
C00000960,Female,1977-04-13,13,4,1977,1977-04-13,42,319-28-2208,Helen,Dylan,Fischer,509-169-6737,helen.fischer@gmail.com,108 Military Drive,,Baltimore,MD,49468,16
C00000961,Female,1951-10-04,4,10,1951,1951-10-04,68,827-03-4006,Bethany,Elle,Campos,522-898-5739,bethany.campos@hotmail.com,791 Pennsylvania Avenue,,Louisville,KY,41999,15
C00000962,Male,1986-02-19,19,2,1986,1986-02-19,33,335-40-7586,Ahmed,Carter,Lamb,325-887-8373,ahmed.lamb@gmail.com,90 Cardinal Drive,,Atlanta,GA,40203,19
C00000963,Female,1986-12-17,17,12,1986,1986-12-17,33,837-32-3616,Leia,Kiara,Avila,612-372-7967,leia.avila@gmail.com,61 West Roberts Drive,,Phoenix,AZ,40843,64
C00000964,Female,1973-10-21,21,10,1973,1973-10-21,46,629-36-9025,Harlow,Yaretzi,Sherman,119-511-6760,harlow.sherman@outlook.com,37 Surrey Street,,Detroit,MI,49226,10
C00000965,Female,1992-12-01,1,12,1992,1992-12-01,27,701-59-9133,Blake,Ariella,Todd,779-648-5911,blake.ariella.todd@gmail.com,84 Peg Shop Drive,,Oklahoma City,OK,48280,13
C00000966,Male,1998-09-02,2,9,1998,1998-09-02,21,965-34-3462,Saul,Anthony,Pacheco,924-131-1644,saul.pacheco@gmail.com,1 Sunbeam Street,,Oklahoma City,OK,40937,13
C00000967,Male,1999-06-20,20,6,1999,1999-06-20,20,942-71-1362,Sterling,John,Patrick,914-492-5419,sterling.patrick@outlook.com,53 Sherwood St.,,Yonkers,NY,10704,76
C00000968,Male,1977-02-17,17,2,1977,1977-02-17,42,921-64-1406,Dennis,Dylan,Cochran,978-903-9812,dennis.cochran@hotmail.com,9887 Longfellow Street,,Lawrence,MA,1843,69
C00000970,Male,1977-03-29,29,3,1977,1977-03-29,42,737-73-6444,Lawrence,Luke,Shepherd,791-649-7035,lawrence.shepherd@outlook.com,5 Prince Drive,,Providence,RI,48881,36
C00000971,Female,1939-01-01,1,1,1939,1939-01-01,81,954-59-8305,Jayleen,Zara,Chang,873-837-9110,jayleen.chang@yahoo.com,9915 Lafayette Drive,,San Diego,CA,42357,46
C00000972,Male,1937-05-06,6,5,1937,1937-05-06,82,705-45-4667,Zayne,Henry,Cain,847-210-5818,zayne.cain@gmail.com,7379 W. Mayfair Court,,San Diego,CA,49631,46
C00000973,Female,1990-10-06,6,10,1990,1990-10-06,29,716-39-1096,Angelica,April,Blake,158-915-7163,angelica.blake@gmail.com,892 Lafayette Street,,Las Vegas,NV,48122,14
C00000974,Male,1983-06-24,24,6,1983,1983-06-24,36,587-70-8019,Bodhi,Andrew,Burnett,719-180-7291,bodhi.burnett@outlook.com,8611 Campfire Street,,Las Vegas,NV,49093,14
C00000975,Female,1979-07-12,12,7,1979,1979-07-12,40,420-76-8479,Marilyn,Gwendolyn,Malone,212-563-1034,marilyn.malone@gmail.com,747 Grove Dr.,,New York City,NY,10101,1
C00000976,Female,1975-11-19,19,11,1975,1975-11-19,44,581-42-9729,Viviana,Anaya,Wolf,757-250-2980,viviana.wolf@outlook.com,9805 Park Drive,,Baltimore,MD,45525,16
C00000977,Female,1946-05-10,10,5,1946,1946-05-10,73,733-96-5466,Francesca,Baylee,Hodges,914-318-4041,francesca.hodges@gmail.com,31 Manor St.,,Yonkers,NY,10705,76
C00000978,Female,1988-06-09,9,6,1988,1988-06-09,31,826-27-4161,Juniper,Brinley,Juarez,617-311-0681,juniper.juarez@hotmail.com,827 Coffee St.,,Cambridge,MA,2238,56
C00000979,Male,1986-11-18,18,11,1986,1986-11-18,33,378-36-2261,Arjun,Isaac,Hess,617-091-6183,arjun.hess@gmail.com,8153B Pilgrim St.,,Cambridge,MA,2138,56
C00000980,Male,1981-09-30,30,9,1981,1981-09-30,38,149-51-8815,Darius,Christopher,Li,708-376-4583,darius.li@gmail.com,919 N. Baker Avenue,,Fargo,ND,48738,40
C00000981,Male,1980-06-28,28,6,1980,1980-06-28,39,727-57-8675,Arlo,Joshua,Cervantes,457-226-6112,arlo.cervantes@gmail.com,32 S. Buckingham Street,,Indianapolis,IN,48200,5
C00000984,Male,1969-07-03,3,7,1969,1969-07-03,50,389-95-9569,Eden,Wyatt,Olsen,724-793-9839,eden.olsen@gmail.com,35 Hilldale Ave.,,Kansas City,MO,43894,20
C00000985,Female,1967-01-13,13,1,1967,1967-01-13,53,274-86-7236,Carolina,Sierra,Gill,523-456-0881,carolina.gill@outlook.com,880 Manhattan St.,,Kansas City,MO,44253,20
C00000986,Male,1975-05-16,16,5,1975,1975-05-16,44,116-63-8673,Tony,Sebastian,Briggs,379-671-0767,tony.briggs@gmail.com,49 Brickell Drive,,Chicago,IL,48601,74
C00000987,Male,1972-05-20,20,5,1972,1972-05-20,47,421-66-6313,Dustin,Owen,Ochoa,781-390-6263,dustin.ochoa@outlook.com,13 Cross St.,,Lynn,MA,1905,60
C00000988,Female,1959-10-01,1,10,1959,1959-10-01,60,688-59-9947,Jazmin,Annalise,Farmer,242-720-3713,jazmin.farmer@gmail.com,52 Hilltop St.,,Fargo,ND,44004,40
C00000989,Male,1953-08-15,15,8,1953,1953-08-15,66,630-93-4667,Kellen,Caleb,Cabrera,398-525-2053,kellen.cabreraw@hotmail.com,322 Monroe St.,,Fargo,ND,43359,40
C00000990,Male,1981-12-24,24,12,1981,1981-12-24,38,425-99-1420,Chris,Nathan,Velasquez,617-190-2879,chris.velasquez3@gmail.com,62 Sheffield Street,,Somerville,MA,2145,71
C00000991,Male,1961-06-27,27,6,1961,1961-06-27,58,108-21-4735,Mohammed,Ryan,Montoya,573-650-3994,mohammed.montoya@gmail.com,968 Brewery St.,,Birmingham,AL,44979,32
C00000992,Male,1968-05-21,21,5,1968,1968-05-21,51,634-47-8867,Nasir,Jack,Roth,621-955-3508,nasir.roth23@outlook.com,9697 North Hamilton Lane,,Atlanta,GA,48274,19
C00000993,Female,1989-10-31,31,10,1989,1989-10-31,30,719-13-0366,Emely,Tatum,Hines,305-867-9852,emely.tatum.hines@gmail.com,7113 Hartford Drive,,Portland,ME,42684,44
C00000994,Male,1991-04-27,27,4,1991,1991-04-27,28,476-48-2513,Omari,Noah,Meyers,478-016-1733,omari.meyers@gmail.com,9 SE. Blue Spring St.,,Providence,RI,40463,36
C00000995,Female,1993-10-30,30,10,1993,1993-10-30,26,760-01-9825,Maliyah,Serena,Gallagher,334-968-3959,maliyah.gallagher@outlook.com,39 Halifax St.,,Providence,RI,40234,36
C00000996,Female,2000-06-26,26,6,2000,2000-06-26,19,482-96-2031,Cataleya,Dahlia,Duran,212-055-2198,cataleya.duran@hotmail.com,740 Fremont Ave.,,New York City,NY,10040,1
C00000997,Male,1970-11-11,11,11,1970,1970-11-11,49,909-24-6223,Kieran,Liam,Cardenas,617-319-3717,kieran.cardenas45@outlook.com,7459 Birchpond St.,,Quincy,MA,2170,59
C00000998,Female,1973-06-28,28,6,1973,1973-06-28,46,973-16-6326,Jillian,Macy,Hubbard,617-374-9210,jillian.hubbard66@yahoo.com,7899 West Rd.,,Quincy,MA,2170,59
C00000999,Female,1986-09-01,1,9,1986,1986-09-01,33,452-27-5717,Joy,Miracle,Cannon,187-698-7210,joy.cannon6@gmail.com,123 Pheasant Road,,Chicago,IL,44213,74
C00001000,Male,1981-10-27,27,10,1981,1981-10-27,38,275-90-2314,Nixon,Mason,Fuentes,524-540-2087,nixon.fuentes2@gmail.com,9742 Coffee Lane,,Chicago,IL,45688,74
C00001001,Male,1967-04-14,14,4,1967,1967-04-14,52,128-78-5728,Rhys,Jacob,Weiss,248-494-1623,rhys.weiss@outlook.com,60 Bridge Court,,Portland,ME,42580,44
C00001002,Female,1964-03-08,8,3,1964,1964-03-08,55,399-04-5968,Abby,Madelynn,Miranda,594-108-2286,abby.miranda@gmail.com,8573 2nd Road,,Billings,MT,43205,42
C00001003,Female,1957-10-31,31,10,1957,1957-10-31,62,800-17-0775,Malaysia,Briana,Wang,721-123-3764,malaysia.wang@outlook.com,9031 Hartford St.,,Des Moines,IA,46085,31
C00001004,Male,1977-09-25,25,9,1977,1977-09-25,42,808-94-6794,Armani,William,Hoover,276-967-6479,armani.hoover@gmail.com,651 N. Silver Spear Street,,Columbus,OH,42233,3
C00001006,Female,1962-06-28,28,6,1962,1962-06-28,57,108-61-9203,Nylah,Freya,Saunders,623-878-0033,nylah.saunders3@hotmail.com,87 Arlington Ave.,,San Diego,CA,40534,46
C00001007,Male,1958-01-05,5,1,1958,1958-01-05,62,118-24-4990,Arturo,Ethan,Wilkins,109-003-9688,arturo.wilkins567@gmail.com,9642 Evergreen Avenue,,San Diego,CA,48235,46
C00001008,Male,1976-07-06,6,7,1976,1976-07-06,43,262-55-9762,Bowen,James,Nicholson,500-949-3761,bowen.nicholson8@gmail.com,9440 E. San Juan Dr.,,Seattle,WA,46282,6
C00001009,Female,1982-04-27,27,4,1982,1982-04-27,37,448-21-8465,Sarai,Macie,Tate,381-341-7785,sarai.tate5@gmail.com,210 Hamilton Rd.,,Salt Lake City,UT,45642,33
C00001010,Male,1975-08-16,16,8,1975,1975-08-16,44,150-46-5936,Frederick,Alexander,Underwood,648-277-4226,frederick.underwood4@gmail.com,9 North Woodland St.,,Salt Lake City,UT,40919,33
C00001011,Male,1959-07-13,13,7,1959,1959-07-13,60,822-60-6242,Callen,Michael,Short,913-199-7688,callen.short@outlook.com,230 Deerfield Lane,,Baltimore,MD,48013,16
C00001012,Female,1986-02-13,13,2,1986,1986-02-13,33,218-39-6923,Evelynn,Helen,Mack,266-208-3070,evelynn.mack@gmail.com,8241 Vine St.,,Los Angeles,CA,44794,70
C00001013,Male,1993-03-12,12,3,1993,1993-03-12,26,483-61-6292,Leonidas,Benjamin,Carson,894-336-4117,leonidas.carson@outlook.com,76 North Jefferson St.,,Los Angeles,CA,49480,70
C00001014,Male,1951-02-08,8,2,1951,1951-02-08,68,472-18-9163,Remy,Elijah,Morrow,212-397-3526,remy.morrow@gmail.com,9929 San Juan Court,,New York City,NY,10007,1
C00001015,Male,1954-03-13,13,3,1954,1954-03-13,65,100-78-1169,Wade,Daniel,Colon,457-364-9023,wade.colon2@hotmail.com,9841 North Hilltop Court,,Nashua,NH,44721,62
C00001016,Female,1960-07-21,21,7,1960,1960-07-21,59,712-58-9538,Nia,Bethany,Hammond,259-090-1827,nia.hammond@gmail.com,45 Wentworth Avenue,,Nashua,NH,40133,62
C00001017,Female,1963-02-12,12,2,1963,1963-02-12,56,460-65-6150,Zuri,Leia,Carrillo,637-978-8148,zuri.carrillo3245@gmail.com,174 Henry Smith St.,,Seattle,WA,43250,6
C00001018,Male,1965-02-28,28,2,1965,1965-02-28,54,839-29-0320,Luka,Aiden,Holloway,901-957-5531,luka.holloway45@outlook.com,2 Hillside St.,,Hartford,CT,45381,53
C00001019,Female,1966-12-22,22,12,1966,1966-12-22,53,986-99-8915,Addyson,Harlow,Townsend,942-730-1026,addyson.harlow.townsend4@gmail.com,8773 Olive Lane,,Las Vegas,NV,46950,14
C00001020,Female,1997-05-10,10,5,1997,1997-05-10,22,725-66-5521,Aleah,Blake,Wise,579-102-8353,aleah.wise6@gmail.com,2 Brickyard St.,,Philadelphia,PA,40993,72
C00001021,Male,1997-08-05,5,8,1997,1997-08-05,22,508-13-6255,Jakob,Logan,Summers,789-353-5787,jakob.summers@outlook.com,8733 Airport Court,Unit 1,Jacksonville,FL,46794,2
C00001022,Male,1960-07-23,23,7,1960,1960-07-23,59,840-05-2546,Winston,Matthew,Bryan,926-613-9719,winston.bryan88@hotmail.com,379 South Ramblewood Ave.,,Des Moines,IA,47781,31
C00001023,Male,1958-12-28,28,12,1958,1958-12-28,61,268-84-3689,Justice,Lucas,Petersen,212-428-7323,justice.petersen@outlook.com,8848 E. Third Street,,New York City,NY,10041,1
C00001024,Male,1976-03-29,29,3,1976,1976-03-29,43,777-08-7630,Alonzo,Jackson,Mckenzie,376-094-4689,alonzo.mckenzie@yahoo.com,8577 Shipley St.,,Wichita,KS,44078,25
C00001025,Male,1984-07-08,8,7,1984,1984-07-08,35,967-48-4507,Curtis,David,Serrano,253-486-2994,curtis.serrano@gmail.com,765 Fawn Rd.,,Louisville,KY,40247,15
C00001026,Male,1999-08-12,12,8,1999,1999-08-12,20,923-87-1784,Aarav,Oliver,Wilcox,508-852-6449,aarav.wilcox@gmail.com,241 East Middle River Drive,Unit 6,New Bedford,MA,2745,57
C00001027,Female,1960-11-04,4,11,1960,1960-11-04,59,704-91-1577,Kaia,Jayleen,Ingram,212-231-4298,kaia.ingram@outlook.com,374 San Carlos Drive,,New York City,NY,10102,1
C00001028,Male,1954-10-02,2,10,1954,1954-10-02,65,915-03-2256,Gustavo,Jayden,Carey,212-071-9724,gustavo.carey@gmail.com,89 Lincoln St.,,New York City,NY,10261,1
C00001029,Female,1974-03-16,16,3,1974,1974-03-16,45,323-01-2218,Bristol,Angelica,Barton,212-333-2794,bristol.barton@outlook.com,91 Birchpond St.,,New York City,NY,10101,1
C00001030,Male,1967-10-11,11,10,1967,1967-10-11,52,924-00-9256,Royce,Joseph,Clayton,212-154-6319,royce.clayton@gmail.com,177 Durham St.,,New York City,NY,10261,1
C00001031,Female,1988-12-11,11,12,1988,1988-12-11,31,599-23-9300,Lorelei,Marilyn,Mejia,422-366-4554,lorelei.mejia@hotmail.com,98 Ann Drive,,Jacksonville,FL,47798,2
C00001032,Female,1958-10-30,30,10,1958,1958-10-30,61,407-27-2805,Jazmine,Viviana,Ayala,212-756-1925,jazmine.ayala@gmail.com,8236 S. Woodside Court,,New York City,NY,10259,1
C00001033,Male,1957-10-14,14,10,1957,1957-10-14,62,772-74-7948,Asa,Gabriel,Poole,212-310-1819,asa.poole@gmail.com,9065 Van Dyke Court,,New York City,NY,10118,1
C00001034,Female,1994-11-11,11,11,1994,1994-11-11,25,747-53-1153,Maeve,Francesca,Schroeder,177-637-4505,maeve.schroeder@gmail.com,431 Belmont Lane,,New Haven,CT,49858,52
C00001035,Female,1991-03-28,28,3,1991,1991-03-28,28,815-67-4320,Alejandra,Juniper,Hampton,243-994-7577,alejandra.hampton@gmail.com,8661 East Street,,Oklahoma City,OK,40185,13
C00001036,Male,1996-12-06,6,12,1996,1996-12-06,23,463-62-0580,Gannon,Samuel,Calderon,730-979-0332,gannon.calderon@outlook.com,40 Miller Street,Unit 80,Oklahoma City,OK,43836,13
